# depth maps
# file: 'rgbd_dataset_freiburg2_xyz.bag'
# timestamp filename
1311867180.060614 depth/1311867180.060614.png
1311867180.092930 depth/1311867180.092930.png
1311867180.125768 depth/1311867180.125768.png
1311867180.163690 depth/1311867180.163690.png
1311867180.192644 depth/1311867180.192644.png
1311867180.224846 depth/1311867180.224846.png
1311867180.261752 depth/1311867180.261752.png
1311867180.293896 depth/1311867180.293896.png
1311867180.327074 depth/1311867180.327074.png
1311867180.365829 depth/1311867180.365829.png
1311867180.396411 depth/1311867180.396411.png
1311867180.427854 depth/1311867180.427854.png
1311867180.461765 depth/1311867180.461765.png
1311867180.493086 depth/1311867180.493086.png
1311867180.525941 depth/1311867180.525941.png
1311867180.560710 depth/1311867180.560710.png
1311867180.593978 depth/1311867180.593978.png
1311867180.627066 depth/1311867180.627066.png
1311867180.661734 depth/1311867180.661734.png
1311867180.695786 depth/1311867180.695786.png
1311867180.724682 depth/1311867180.724682.png
1311867180.765083 depth/1311867180.765083.png
1311867180.793675 depth/1311867180.793675.png
1311867180.828968 depth/1311867180.828968.png
1311867180.865270 depth/1311867180.865270.png
1311867180.896192 depth/1311867180.896192.png
1311867180.929785 depth/1311867180.929785.png
1311867180.962601 depth/1311867180.962601.png
1311867180.992656 depth/1311867180.992656.png
1311867181.030155 depth/1311867181.030155.png
1311867181.062610 depth/1311867181.062610.png
1311867181.093163 depth/1311867181.093163.png
1311867181.128759 depth/1311867181.128759.png
1311867181.162953 depth/1311867181.162953.png
1311867181.197283 depth/1311867181.197283.png
1311867181.231080 depth/1311867181.231080.png
1311867181.262009 depth/1311867181.262009.png
1311867181.294030 depth/1311867181.294030.png
1311867181.331714 depth/1311867181.331714.png
1311867181.362187 depth/1311867181.362187.png
1311867181.393741 depth/1311867181.393741.png
1311867181.429039 depth/1311867181.429039.png
1311867181.461533 depth/1311867181.461533.png
1311867181.496361 depth/1311867181.496361.png
1311867181.530602 depth/1311867181.530602.png
1311867181.567172 depth/1311867181.567172.png
1311867181.594580 depth/1311867181.594580.png
1311867181.631359 depth/1311867181.631359.png
1311867181.660906 depth/1311867181.660906.png
1311867181.692771 depth/1311867181.692771.png
1311867181.730273 depth/1311867181.730273.png
1311867181.763484 depth/1311867181.763484.png
1311867181.792947 depth/1311867181.792947.png
1311867181.828757 depth/1311867181.828757.png
1311867181.862225 depth/1311867181.862225.png
1311867181.892924 depth/1311867181.892924.png
1311867181.929356 depth/1311867181.929356.png
1311867181.960985 depth/1311867181.960985.png
1311867181.995560 depth/1311867181.995560.png
1311867182.032064 depth/1311867182.032064.png
1311867182.060982 depth/1311867182.060982.png
1311867182.093419 depth/1311867182.093419.png
1311867182.131484 depth/1311867182.131484.png
1311867182.160935 depth/1311867182.160935.png
1311867182.199450 depth/1311867182.199450.png
1311867182.229453 depth/1311867182.229453.png
1311867182.261573 depth/1311867182.261573.png
1311867182.297354 depth/1311867182.297354.png
1311867182.328882 depth/1311867182.328882.png
1311867182.360555 depth/1311867182.360555.png
1311867182.399037 depth/1311867182.399037.png
1311867182.428810 depth/1311867182.428810.png
1311867182.460845 depth/1311867182.460845.png
1311867182.496960 depth/1311867182.496960.png
1311867182.528654 depth/1311867182.528654.png
1311867182.561034 depth/1311867182.561034.png
1311867182.600491 depth/1311867182.600491.png
1311867182.630737 depth/1311867182.630737.png
1311867182.663592 depth/1311867182.663592.png
1311867182.697002 depth/1311867182.697002.png
1311867182.733064 depth/1311867182.733064.png
1311867182.763113 depth/1311867182.763113.png
1311867182.797055 depth/1311867182.797055.png
1311867182.830699 depth/1311867182.830699.png
1311867182.864117 depth/1311867182.864117.png
1311867182.896997 depth/1311867182.896997.png
1311867182.931899 depth/1311867182.931899.png
1311867182.963072 depth/1311867182.963072.png
1311867182.998395 depth/1311867182.998395.png
1311867183.029566 depth/1311867183.029566.png
1311867183.061472 depth/1311867183.061472.png
1311867183.100050 depth/1311867183.100050.png
1311867183.134478 depth/1311867183.134478.png
1311867183.161718 depth/1311867183.161718.png
1311867183.200492 depth/1311867183.200492.png
1311867183.230460 depth/1311867183.230460.png
1311867183.263335 depth/1311867183.263335.png
1311867183.299110 depth/1311867183.299110.png
1311867183.329084 depth/1311867183.329084.png
1311867183.368481 depth/1311867183.368481.png
1311867183.398621 depth/1311867183.398621.png
1311867183.430378 depth/1311867183.430378.png
1311867183.466745 depth/1311867183.466745.png
1311867183.498834 depth/1311867183.498834.png
1311867183.532183 depth/1311867183.532183.png
1311867183.566161 depth/1311867183.566161.png
1311867183.598548 depth/1311867183.598548.png
1311867183.629509 depth/1311867183.629509.png
1311867183.664926 depth/1311867183.664926.png
1311867183.699395 depth/1311867183.699395.png
1311867183.729812 depth/1311867183.729812.png
1311867183.767648 depth/1311867183.767648.png
1311867183.797187 depth/1311867183.797187.png
1311867183.829710 depth/1311867183.829710.png
1311867183.865505 depth/1311867183.865505.png
1311867183.897097 depth/1311867183.897097.png
1311867183.931494 depth/1311867183.931494.png
1311867183.965832 depth/1311867183.965832.png
1311867183.996678 depth/1311867183.996678.png
1311867184.030585 depth/1311867184.030585.png
1311867184.064785 depth/1311867184.064785.png
1311867184.096889 depth/1311867184.096889.png
1311867184.129342 depth/1311867184.129342.png
1311867184.165064 depth/1311867184.165064.png
1311867184.196956 depth/1311867184.196956.png
1311867184.228912 depth/1311867184.228912.png
1311867184.268137 depth/1311867184.268137.png
1311867184.298390 depth/1311867184.298390.png
1311867184.329391 depth/1311867184.329391.png
1311867184.369784 depth/1311867184.369784.png
1311867184.400022 depth/1311867184.400022.png
1311867184.429210 depth/1311867184.429210.png
1311867184.465581 depth/1311867184.465581.png
1311867184.503424 depth/1311867184.503424.png
1311867184.529928 depth/1311867184.529928.png
1311867184.568293 depth/1311867184.568293.png
1311867184.601807 depth/1311867184.601807.png
1311867184.636740 depth/1311867184.636740.png
1311867184.665906 depth/1311867184.665906.png
1311867184.699493 depth/1311867184.699493.png
1311867184.735916 depth/1311867184.735916.png
1311867184.769069 depth/1311867184.769069.png
1311867184.800128 depth/1311867184.800128.png
1311867184.834844 depth/1311867184.834844.png
1311867184.869066 depth/1311867184.869066.png
1311867184.900567 depth/1311867184.900567.png
1311867184.933228 depth/1311867184.933228.png
1311867184.965641 depth/1311867184.965641.png
1311867184.998325 depth/1311867184.998325.png
1311867185.036055 depth/1311867185.036055.png
1311867185.065235 depth/1311867185.065235.png
1311867185.099128 depth/1311867185.099128.png
1311867185.136078 depth/1311867185.136078.png
1311867185.164871 depth/1311867185.164871.png
1311867185.200072 depth/1311867185.200072.png
1311867185.234292 depth/1311867185.234292.png
1311867185.266395 depth/1311867185.266395.png
1311867185.297055 depth/1311867185.297055.png
1311867185.336014 depth/1311867185.336014.png
1311867185.368178 depth/1311867185.368178.png
1311867185.403651 depth/1311867185.403651.png
1311867185.438639 depth/1311867185.438639.png
1311867185.465545 depth/1311867185.465545.png
1311867185.501391 depth/1311867185.501391.png
1311867185.533633 depth/1311867185.533633.png
1311867185.566680 depth/1311867185.566680.png
1311867185.597054 depth/1311867185.597054.png
1311867185.632947 depth/1311867185.632947.png
1311867185.666418 depth/1311867185.666418.png
1311867185.697339 depth/1311867185.697339.png
1311867185.735190 depth/1311867185.735190.png
1311867185.764977 depth/1311867185.764977.png
1311867185.798965 depth/1311867185.798965.png
1311867185.832800 depth/1311867185.832800.png
1311867185.864910 depth/1311867185.864910.png
1311867185.903042 depth/1311867185.903042.png
1311867185.939679 depth/1311867185.939679.png
1311867185.965061 depth/1311867185.965061.png
1311867186.003947 depth/1311867186.003947.png
1311867186.039692 depth/1311867186.039692.png
1311867186.065324 depth/1311867186.065324.png
1311867186.104734 depth/1311867186.104734.png
1311867186.136118 depth/1311867186.136118.png
1311867186.164945 depth/1311867186.164945.png
1311867186.204475 depth/1311867186.204475.png
1311867186.235966 depth/1311867186.235966.png
1311867186.267308 depth/1311867186.267308.png
1311867186.303084 depth/1311867186.303084.png
1311867186.334927 depth/1311867186.334927.png
1311867186.367016 depth/1311867186.367016.png
1311867186.401985 depth/1311867186.401985.png
1311867186.436021 depth/1311867186.436021.png
1311867186.465889 depth/1311867186.465889.png
1311867186.503114 depth/1311867186.503114.png
1311867186.536317 depth/1311867186.536317.png
1311867186.565113 depth/1311867186.565113.png
1311867186.601422 depth/1311867186.601422.png
1311867186.636263 depth/1311867186.636263.png
1311867186.665048 depth/1311867186.665048.png
1311867186.704381 depth/1311867186.704381.png
1311867186.733775 depth/1311867186.733775.png
1311867186.767318 depth/1311867186.767318.png
1311867186.804730 depth/1311867186.804730.png
1311867186.834075 depth/1311867186.834075.png
1311867186.877600 depth/1311867186.877600.png
1311867186.905210 depth/1311867186.905210.png
1311867186.933424 depth/1311867186.933424.png
1311867186.966338 depth/1311867186.966338.png
1311867187.001714 depth/1311867187.001714.png
1311867187.033646 depth/1311867187.033646.png
1311867187.074935 depth/1311867187.074935.png
1311867187.101603 depth/1311867187.101603.png
1311867187.134207 depth/1311867187.134207.png
1311867187.171021 depth/1311867187.171021.png
1311867187.204137 depth/1311867187.204137.png
1311867187.233166 depth/1311867187.233166.png
1311867187.270763 depth/1311867187.270763.png
1311867187.301506 depth/1311867187.301506.png
1311867187.333657 depth/1311867187.333657.png
1311867187.370759 depth/1311867187.370759.png
1311867187.403353 depth/1311867187.403353.png
1311867187.433590 depth/1311867187.433590.png
1311867187.476316 depth/1311867187.476316.png
1311867187.505640 depth/1311867187.505640.png
1311867187.534219 depth/1311867187.534219.png
1311867187.570968 depth/1311867187.570968.png
1311867187.604579 depth/1311867187.604579.png
1311867187.633614 depth/1311867187.633614.png
1311867187.670769 depth/1311867187.670769.png
1311867187.703577 depth/1311867187.703577.png
1311867187.734548 depth/1311867187.734548.png
1311867187.770782 depth/1311867187.770782.png
1311867187.801751 depth/1311867187.801751.png
1311867187.833961 depth/1311867187.833961.png
1311867187.870809 depth/1311867187.870809.png
1311867187.903881 depth/1311867187.903881.png
1311867187.936300 depth/1311867187.936300.png
1311867187.971342 depth/1311867187.971342.png
1311867188.004757 depth/1311867188.004757.png
1311867188.033311 depth/1311867188.033311.png
1311867188.069870 depth/1311867188.069870.png
1311867188.104646 depth/1311867188.104646.png
1311867188.135997 depth/1311867188.135997.png
1311867188.170335 depth/1311867188.170335.png
1311867188.202672 depth/1311867188.202672.png
1311867188.235245 depth/1311867188.235245.png
1311867188.270646 depth/1311867188.270646.png
1311867188.304734 depth/1311867188.304734.png
1311867188.339880 depth/1311867188.339880.png
1311867188.371880 depth/1311867188.371880.png
1311867188.405447 depth/1311867188.405447.png
1311867188.439879 depth/1311867188.439879.png
1311867188.472450 depth/1311867188.472450.png
1311867188.504916 depth/1311867188.504916.png
1311867188.538999 depth/1311867188.538999.png
1311867188.572389 depth/1311867188.572389.png
1311867188.604596 depth/1311867188.604596.png
1311867188.639834 depth/1311867188.639834.png
1311867188.671508 depth/1311867188.671508.png
1311867188.703830 depth/1311867188.703830.png
1311867188.739383 depth/1311867188.739383.png
1311867188.772105 depth/1311867188.772105.png
1311867188.804522 depth/1311867188.804522.png
1311867188.840243 depth/1311867188.840243.png
1311867188.870599 depth/1311867188.870599.png
1311867188.901631 depth/1311867188.901631.png
1311867188.940177 depth/1311867188.940177.png
1311867188.970999 depth/1311867188.970999.png
1311867189.005226 depth/1311867189.005226.png
1311867189.040010 depth/1311867189.040010.png
1311867189.072433 depth/1311867189.072433.png
1311867189.102636 depth/1311867189.102636.png
1311867189.141764 depth/1311867189.141764.png
1311867189.171792 depth/1311867189.171792.png
1311867189.201907 depth/1311867189.201907.png
1311867189.239063 depth/1311867189.239063.png
1311867189.272264 depth/1311867189.272264.png
1311867189.304380 depth/1311867189.304380.png
1311867189.339797 depth/1311867189.339797.png
1311867189.372036 depth/1311867189.372036.png
1311867189.405695 depth/1311867189.405695.png
1311867189.440502 depth/1311867189.440502.png
1311867189.472913 depth/1311867189.472913.png
1311867189.506040 depth/1311867189.506040.png
1311867189.539429 depth/1311867189.539429.png
1311867189.572027 depth/1311867189.572027.png
1311867189.611291 depth/1311867189.611291.png
1311867189.642422 depth/1311867189.642422.png
1311867189.672840 depth/1311867189.672840.png
1311867189.706587 depth/1311867189.706587.png
1311867189.740172 depth/1311867189.740172.png
1311867189.772976 depth/1311867189.772976.png
1311867189.807397 depth/1311867189.807397.png
1311867189.840531 depth/1311867189.840531.png
1311867189.871353 depth/1311867189.871353.png
1311867189.910268 depth/1311867189.910268.png
1311867189.940226 depth/1311867189.940226.png
1311867189.972762 depth/1311867189.972762.png
1311867190.010701 depth/1311867190.010701.png
1311867190.040293 depth/1311867190.040293.png
1311867190.071904 depth/1311867190.071904.png
1311867190.109654 depth/1311867190.109654.png
1311867190.139637 depth/1311867190.139637.png
1311867190.170638 depth/1311867190.170638.png
1311867190.209602 depth/1311867190.209602.png
1311867190.239433 depth/1311867190.239433.png
1311867190.271481 depth/1311867190.271481.png
1311867190.307270 depth/1311867190.307270.png
1311867190.341473 depth/1311867190.341473.png
1311867190.371683 depth/1311867190.371683.png
1311867190.410109 depth/1311867190.410109.png
1311867190.439496 depth/1311867190.439496.png
1311867190.470820 depth/1311867190.470820.png
1311867190.509753 depth/1311867190.509753.png
1311867190.540519 depth/1311867190.540519.png
1311867190.570844 depth/1311867190.570844.png
1311867190.606775 depth/1311867190.606775.png
1311867190.638994 depth/1311867190.638994.png
1311867190.672366 depth/1311867190.672366.png
1311867190.711498 depth/1311867190.711498.png
1311867190.739265 depth/1311867190.739265.png
1311867190.775180 depth/1311867190.775180.png
1311867190.807090 depth/1311867190.807090.png
1311867190.841428 depth/1311867190.841428.png
1311867190.873925 depth/1311867190.873925.png
1311867190.907614 depth/1311867190.907614.png
1311867190.939360 depth/1311867190.939360.png
1311867190.974161 depth/1311867190.974161.png
1311867191.008595 depth/1311867191.008595.png
1311867191.039692 depth/1311867191.039692.png
1311867191.076433 depth/1311867191.076433.png
1311867191.110304 depth/1311867191.110304.png
1311867191.138814 depth/1311867191.138814.png
1311867191.174282 depth/1311867191.174282.png
1311867191.207792 depth/1311867191.207792.png
1311867191.240842 depth/1311867191.240842.png
1311867191.276958 depth/1311867191.276958.png
1311867191.308503 depth/1311867191.308503.png
1311867191.340478 depth/1311867191.340478.png
1311867191.379463 depth/1311867191.379463.png
1311867191.409158 depth/1311867191.409158.png
1311867191.441597 depth/1311867191.441597.png
1311867191.477531 depth/1311867191.477531.png
1311867191.507559 depth/1311867191.507559.png
1311867191.539062 depth/1311867191.539062.png
1311867191.576470 depth/1311867191.576470.png
1311867191.611867 depth/1311867191.611867.png
1311867191.645188 depth/1311867191.645188.png
1311867191.682792 depth/1311867191.682792.png
1311867191.711940 depth/1311867191.711940.png
1311867191.745720 depth/1311867191.745720.png
1311867191.776380 depth/1311867191.776380.png
1311867191.809725 depth/1311867191.809725.png
1311867191.839578 depth/1311867191.839578.png
1311867191.874522 depth/1311867191.874522.png
1311867191.907712 depth/1311867191.907712.png
1311867191.939160 depth/1311867191.939160.png
1311867191.975524 depth/1311867191.975524.png
1311867192.007629 depth/1311867192.007629.png
1311867192.044795 depth/1311867192.044795.png
1311867192.075193 depth/1311867192.075193.png
1311867192.107392 depth/1311867192.107392.png
1311867192.143303 depth/1311867192.143303.png
1311867192.175467 depth/1311867192.175467.png
1311867192.207754 depth/1311867192.207754.png
1311867192.245125 depth/1311867192.245125.png
1311867192.274463 depth/1311867192.274463.png
1311867192.306772 depth/1311867192.306772.png
1311867192.342739 depth/1311867192.342739.png
1311867192.375591 depth/1311867192.375591.png
1311867192.405934 depth/1311867192.405934.png
1311867192.444710 depth/1311867192.444710.png
1311867192.474821 depth/1311867192.474821.png
1311867192.507719 depth/1311867192.507719.png
